majorSeq,major,salary,employment,job,qualifications,chunk_field,chunk_text
661,환경화학과,248.5,<strong>60</strong> % 이상,"고무및플라스틱화학공학기술자, 대기환경기술자, 대체에너지개발연구원, 도료및농약품화학공학기술자, 바이오의약품개발전문가, 비누및화장품화학공학기술자, 석유화학기술자, 수질환경연구원, 신약개발연구원, 신재생에너지전문가, 재료공학기술자, 토양환경공학기술자, 화학공학기술자, 화학연구원, 환경설비기술자, 환경영향평가원, 환경컨설턴트","고분자제품기술사, 고분자제품제조산업기사, 공업화학기사, 바이오화학제품제조기사, 수질환경기사, 위험물산업기사, 재료조직평가산업기사, 토양환경기사, 폐기물처리기사, 화공기사, 화학분석기사",summary,"환경오염, 미세먼지, 기후변화 환경문제는 점점 심각해지고 있습니다. 환경화학과는 날로 심각해지는 환경 문제를 화학공학 지식을 바탕으로 예방하고 해결하기 위한 지식을 배우는 학과 입니다. 환경 오염물질 최소화  생산공정설계, 환경오염방지 및 보전 업무 수행 지식습득, 화학분야 이론 및 실습을 통해 환경 및 화학산업 분야에 탁월한 기술력을 갖춘 인재를 양성하는 것을 교육목표로 두는 학과입니다."
661,환경화학과,248.5,<strong>60</strong> % 이상,"고무및플라스틱화학공학기술자, 대기환경기술자, 대체에너지개발연구원, 도료및농약품화학공학기술자, 바이오의약품개발전문가, 비누및화장품화학공학기술자, 석유화학기술자, 수질환경연구원, 신약개발연구원, 신재생에너지전문가, 재료공학기술자, 토양환경공학기술자, 화학공학기술자, 화학연구원, 환경설비기술자, 환경영향평가원, 환경컨설턴트","고분자제품기술사, 고분자제품제조산업기사, 공업화학기사, 바이오화학제품제조기사, 수질환경기사, 위험물산업기사, 재료조직평가산업기사, 토양환경기사, 폐기물처리기사, 화공기사, 화학분석기사",interest,"자연환경, 환경오염, 기후변화 등 환경변화에 대한 관심이 많고 이러한 문제들을 해결하기 위한 다양한 방법을 찾아보고 알아보는 것을 좋아하는 사람에게 유리합니다. 환경화학은 환경문제의 원인을 화학지식을 기반으로 찾아내고 이를 창의적으로 해결할 수 있는 분석적인 사고능력과 측정과 통계에 대한 지식을 가지고 있는 사람에게 적합합니다."
661,환경화학과,248.5,<strong>60</strong> % 이상,"고무및플라스틱화학공학기술자, 대기환경기술자, 대체에너지개발연구원, 도료및농약품화학공학기술자, 바이오의약품개발전문가, 비누및화장품화학공학기술자, 석유화학기술자, 수질환경연구원, 신약개발연구원, 신재생에너지전문가, 재료공학기술자, 토양환경공학기술자, 화학공학기술자, 화학연구원, 환경설비기술자, 환경영향평가원, 환경컨설턴트","고분자제품기술사, 고분자제품제조산업기사, 공업화학기사, 바이오화학제품제조기사, 수질환경기사, 위험물산업기사, 재료조직평가산업기사, 토양환경기사, 폐기물처리기사, 화공기사, 화학분석기사",property,"환경화학은 화학공학과 관련된 주요 이론과 함께 미세먼지나 대기오염, 수질오염 및 수처리 기술 등 환경공학에 관련된 부분을 모두 배우는 학과로 화학공학과와는 차이가 있습니다. 최근 스마트 센서 등을 이용해 환경 정보를 측정하고 수집된 데이터를 활용해 오염의 원인을 분석하고 문제를 해결하기 위한 기술을 개발하고 있습니다."
21001,IT융합학과,214.4,<strong>60</strong> % 이상,"IT컨설턴트, 가상현실전문가, 고객관리시스템(CRM)전문가, 네트워크엔지니어, 데이터베이스관리자, 로봇연구원, 반도체공학기술자, 베타테스터, 사이버교육운영자, 시스템소프트웨어개발자, 시스템엔지니어, 웹디자이너, 웹마스터, 웹프로듀서, 의료정보시스템개발자, 전자상거래전문가, 정보보호전문가, 조선공학기술자, 통신엔지니어, MIS전문가(경영정보시스템개발자), UX디자인컨설턴트, 데이터마이너, 디지털큐레이터, 디지털포렌식수사관, 무인항공기시스템개발자, 빅데이터전문가, 사물인터넷전문가, 사이버평판관리자, 생체인식전문가, 스마트그리드엔지니어, 스마트도시전문가, 스마트재난관리전문가, 스마트팜구축가, 웹접근성컨설턴트, 인공지능전문가, 정밀농업기술자, 정보시스템운영자, 지능형교통시스템(ITS)연구원, 크라우드펀딩전문가, 클라우드시스템엔지니어, 통신공학기술자및연구원, 홀로그램전문가","3D프린터개발산업기사, e-TestProfessional, IEQ(인터넷윤리자격), RFID기술자격검정, SQL, SW테스트전문가(CSTS), 국방사업관리사, 네트워크관리사, 데이터분석, 데이터아키텍처, 디지털정보활용능력(DIAT), 디지털포렌식전문가, 디지털포렌식전문가, 리눅스마스터, 산업보안관리사, 소프트웨어자산관리사(C-SAM), 전자계산기기사, 정보기술자격(ITQ)시험, 정보기술프로젝트관리전문가(IT-PMP), 정보보안기사, 정보시스템감리사, 정보처리기사, 정보통신기사",summary,"IT기술과 인터넷 네트워크로 모든 것이 연결되는 사회를 초연결 사회라고 합니다. IT융합학과는 IT와 관련된 기계, 전기ㆍ전가, 금속, 세라믹, 화학, 건축, 토목, 반도체, 프로그래밍 등 공학 전반에 밀접한 관련이 있는 기본적인 공학기술에 대해 폭넓게 배우는 학과입니다. 다양한 분야의 공학적 지식에 IT지식과 융합능력을 기본으로 갖춘 인재를 양성하는데 교육목표를 두고 있는 학과입니다."
21001,IT융합학과,214.4,<strong>60</strong> % 이상,"IT컨설턴트, 가상현실전문가, 고객관리시스템(CRM)전문가, 네트워크엔지니어, 데이터베이스관리자, 로봇연구원, 반도체공학기술자, 베타테스터, 사이버교육운영자, 시스템소프트웨어개발자, 시스템엔지니어, 웹디자이너, 웹마스터, 웹프로듀서, 의료정보시스템개발자, 전자상거래전문가, 정보보호전문가, 조선공학기술자, 통신엔지니어, MIS전문가(경영정보시스템개발자), UX디자인컨설턴트, 데이터마이너, 디지털큐레이터, 디지털포렌식수사관, 무인항공기시스템개발자, 빅데이터전문가, 사물인터넷전문가, 사이버평판관리자, 생체인식전문가, 스마트그리드엔지니어, 스마트도시전문가, 스마트재난관리전문가, 스마트팜구축가, 웹접근성컨설턴트, 인공지능전문가, 정밀농업기술자, 정보시스템운영자, 지능형교통시스템(ITS)연구원, 크라우드펀딩전문가, 클라우드시스템엔지니어, 통신공학기술자및연구원, 홀로그램전문가","3D프린터개발산업기사, e-TestProfessional, IEQ(인터넷윤리자격), RFID기술자격검정, SQL, SW테스트전문가(CSTS), 국방사업관리사, 네트워크관리사, 데이터분석, 데이터아키텍처, 디지털정보활용능력(DIAT), 디지털포렌식전문가, 디지털포렌식전문가, 리눅스마스터, 산업보안관리사, 소프트웨어자산관리사(C-SAM), 전자계산기기사, 정보기술자격(ITQ)시험, 정보기술프로젝트관리전문가(IT-PMP), 정보보안기사, 정보시스템감리사, 정보처리기사, 정보통신기사",interest,"IT분야, 컴퓨터, 새로운 기술, 4차 산업혁명 관련 기술에 관심이 있고 좋아하는 사람에게 유리합니다. IT융학학은 IT와 관련된 다양한 분야에 대해 배우게 되는데, 수학, 기술, 과학 과목을 잘하고, 어떠한 현상에 대해 논리적으로 생각하고 새로운 방법을 찾아 문제 해결을 할 수 있는 창의적인 사고를 할 수 있는 능력이 필요합니다."
21001,IT융합학과,214.4,<strong>60</strong> % 이상,"IT컨설턴트, 가상현실전문가, 고객관리시스템(CRM)전문가, 네트워크엔지니어, 데이터베이스관리자, 로봇연구원, 반도체공학기술자, 베타테스터, 사이버교육운영자, 시스템소프트웨어개발자, 시스템엔지니어, 웹디자이너, 웹마스터, 웹프로듀서, 의료정보시스템개발자, 전자상거래전문가, 정보보호전문가, 조선공학기술자, 통신엔지니어, MIS전문가(경영정보시스템개발자), UX디자인컨설턴트, 데이터마이너, 디지털큐레이터, 디지털포렌식수사관, 무인항공기시스템개발자, 빅데이터전문가, 사물인터넷전문가, 사이버평판관리자, 생체인식전문가, 스마트그리드엔지니어, 스마트도시전문가, 스마트재난관리전문가, 스마트팜구축가, 웹접근성컨설턴트, 인공지능전문가, 정밀농업기술자, 정보시스템운영자, 지능형교통시스템(ITS)연구원, 크라우드펀딩전문가, 클라우드시스템엔지니어, 통신공학기술자및연구원, 홀로그램전문가","3D프린터개발산업기사, e-TestProfessional, IEQ(인터넷윤리자격), RFID기술자격검정, SQL, SW테스트전문가(CSTS), 국방사업관리사, 네트워크관리사, 데이터분석, 데이터아키텍처, 디지털정보활용능력(DIAT), 디지털포렌식전문가, 디지털포렌식전문가, 리눅스마스터, 산업보안관리사, 소프트웨어자산관리사(C-SAM), 전자계산기기사, 정보기술자격(ITQ)시험, 정보기술프로젝트관리전문가(IT-PMP), 정보보안기사, 정보시스템감리사, 정보처리기사, 정보통신기사",property,"인터넷으로 연결되지 않은 것이 없고, 컴퓨터를 활용하지 않은 분야가 없을 정도로 IT와 정보통신 기술은 핵심적인 기술이 되었습니다. 인공지능과 빅데이터, 자율주행자동차, 드론, 가상현실과 증강현실, 바이오 생명공학, 클라우드 컴퓨팅 기술은 빠르게 발전하고 있는 만큼 IT기술에 대한 지식은 공학분야의 필수요소가 되었습니다. 앞으로도 IT융합 학문은 꾸준히 성장하고 점차 중요성이 커질 것으로 예상 됩니다."
10,간호학과,284.1,<strong>80</strong> % 이상,"간호사, 응급구조사, 공중보건연구원, 보건교사, 보건직공무원, 보호관찰관, 생명과학연구원, 수술실간호사, 연구간호사, 의료관광코디네이터, 의료코디네이터, 정신건강상담전문가","간호사면허, 보건교사, 보육교사",summary,나이팅게일 선서에 대해 들어본 적 있나요? 간호사의 역할과 마음가짐에 대한 선서입니다. 간호학과에서는 실제 필요한 간호 지식을 가르쳐 환자를 잘 돌볼 수 있는 간호사를 키우고자 합니다. 간호학과에서는 사람들의 건강을 증진시키고 질병에서 오는 고통을 줄여 더 행복한 삶을 살 수 있도록 돕는 방법을 배웁니다.
10,간호학과,284.1,<strong>80</strong> % 이상,"간호사, 응급구조사, 공중보건연구원, 보건교사, 보건직공무원, 보호관찰관, 생명과학연구원, 수술실간호사, 연구간호사, 의료관광코디네이터, 의료코디네이터, 정신건강상담전문가","간호사면허, 보건교사, 보육교사",interest,"인체나 질병, 생명 등에 대한 관심이 있고, 남을 도와주는 것을 좋아하는 사람이면 좋습니다. 간호학은 기초 의학 분야를 공부하기 때문에 생물이나 화학 등의 교과목을 잘해야 하고, 병원에서 다양한 사람과 아픈 환자들을 만나고 함께 생활해야 하기 때문에 대인 관계 능력이 좋아야 합니다."
10,간호학과,284.1,<strong>80</strong> % 이상,"간호사, 응급구조사, 공중보건연구원, 보건교사, 보건직공무원, 보호관찰관, 생명과학연구원, 수술실간호사, 연구간호사, 의료관광코디네이터, 의료코디네이터, 정신건강상담전문가","간호사면허, 보건교사, 보육교사",property,신체적으로나 정신적으로 건강하게 일생을 살아가는 것은 가장 큰 복이라고 할 수 있습니다. 아픈 사람을 돌보며 다른 사람을 도우며 사는 삶에 대해 배울 수 있는 곳이 간호학과입니다. 과거에는 여성들만 진학하는 학과라는 편견이 있었지만 남성들도 점차 많이 진학하고 있습니다.
176,물리치료학과,201.2,<strong>80</strong> % 이상,"물리치료사, 스포츠트레이너, 임상운동사, 작업치료사","물리치료사, 작업치료사",summary,"물리치료는 질병, 사고 혹은 선천적인 질환 등으로 일시적이거나 영구적인 장애를 갖게 된 환자나 운동선수, 산모, 아동, 환자 가족에 이르기까지 다양한 대상에 적용되고 있습니다. 물리치료학은 운동치료나 물리적인 요소들(물, 광선, 전기, 열 등)을 이용하여 손상된 기능을 회복시키고 장애를 최소화할 수 있도록 평가, 치료, 교육하는 의학의 한 전문영역입니다. 점차 전문화되어 가고 있는 국내외 의료계의 변화에 부응하여 보다 전문적이고 국제적인 물리치료사 양성에 교육 목표를 두고 있습니다."
176,물리치료학과,201.2,<strong>80</strong> % 이상,"물리치료사, 스포츠트레이너, 임상운동사, 작업치료사","물리치료사, 작업치료사",interest,"물리치료사는 병원에서 환자를 대하는 시간이 많은 직업으로 다양한 사람들과 대면해야 하므로 평소 대인관계가 원만하고 사람들과 의사소통이 원만한 사람이면 좋습니다. 인체의 움직임에 대해서 많이 배우고, 학습 내용이 실제 현장에서 활용되는 경우가 많기 때문에 다양한 환경에 대한 적응력이 필요합니다."
176,물리치료학과,201.2,<strong>80</strong> % 이상,"물리치료사, 스포츠트레이너, 임상운동사, 작업치료사","물리치료사, 작업치료사",property,"인간의 수명 연장으로 은퇴 후 여가생활에 대한 관심이 높아지면서 물리치료에 대한 수요가 점진적으로 늘어나고 있습니다. 이와 더불어 노인 및 장애인 복지 문제, 근로자들의 산업 환경 및 직업병 문제, 건강관리 등과 함께 인체의 회복을 다루는 전문 분야로 물리치료학이 떠오르고 있습니다."
10012,방사선학과,220.2,<strong>80</strong> % 이상,"방사선관련연구원, 방사선사, 보건직공무원, 비파괴검사원, 산업안전원","방사선사면허, 방사선취급감독자면허",summary,"방사선학과는 질병의 정확한 진단정보 제공은 물론 암 치료 등에 있어서도 중추적인 역할을 하고 있는 의료방사선기술과학을 교육ㆍ연구하는 학과입니다. 방사선학과는 의학과 전자공학 그리고 컴퓨터 영상처리 분야를 밑바탕으로 하여 첨단 방사선 진단 및 치료기기를 운용, 관리하고 다른 의료 구성원과 협조하여 질병 진단 및 치료 분야에 종사할 전문 의료기술 인력인 방사선사 양성을 교육목표로 두고 있습니다."
10012,방사선학과,220.2,<strong>80</strong> % 이상,"방사선관련연구원, 방사선사, 보건직공무원, 비파괴검사원, 산업안전원","방사선사면허, 방사선취급감독자면허",interest,"방사선학은 자연과학이 기초가 되므로 생물학, 물리학 등의 과목에 흥미를 가지며, 방사선을 이용하여 질병을 진단하고 치료를 하므로 기계장비 조작에 관심이 있는 학생이면 좋습니다. 병원현장에서 검사 과정에 응용하기 위해서는 세심한 주의력, 정확성, 침착함을 갖추는 것이 중요합니다."
10012,방사선학과,220.2,<strong>80</strong> % 이상,"방사선관련연구원, 방사선사, 보건직공무원, 비파괴검사원, 산업안전원","방사선사면허, 방사선취급감독자면허",property,"방사선학은 치료방사선 분야에서 암 치료 등에 많이 활용되면서 의학기술의 발전과 함께 발전하고 있습니다. 방사선 촬영 및 투시, CT(컴퓨터단층촬영), MRI(자기공명영상), 초음파 등의 다양한 첨단장비를 이용한 진단방사선분야 또한 질병 진단에 꼭 필요한 기술로 자리 잡았습니다."
210,보건관리학과,220.2,<strong>80</strong> % 이상,"대학교수, 병원행정사무원, 보험사무원, 정부행정사무원, 총무사무원","건강운동관리사, 보건교육사, 생활체육지도사, 수상인명구조원, 스포츠마사지사, 위생사, 의무기록사",summary,보건소에 가 본 적 있나요? 보건소는 국민의 건강을 살피는 곳입니다. 보건학과는 국민의 건강 증진과 국가 및 지역사회의 보건 의료 발전에 중요한 역할을 담당할 인재를 키우고자 합니다. 보건학과에서는 국민의 건강을 지킬 수 있는 의학 및 행정 지식에 대해 공부합니다.
210,보건관리학과,220.2,<strong>80</strong> % 이상,"대학교수, 병원행정사무원, 보험사무원, 정부행정사무원, 총무사무원","건강운동관리사, 보건교육사, 생활체육지도사, 수상인명구조원, 스포츠마사지사, 위생사, 의무기록사",interest,"여러 사람들을 만나 그들의 건강 상태를 살펴주어야 하므로 사람들을 만나고 대화하기를 좋아하는 사람이면 좋습니다. 상황판단력과 순발력이 필요하며, 상담, 심리 등에 관한 지식과 기본적인 의료 상식이 있어야 합니다. 건강을 저해하는 요인들을 연구하고 적용하는 분야이므로 안전이나 위생을 잘 이해하는 학생에게 적합합니다."
210,보건관리학과,220.2,<strong>80</strong> % 이상,"대학교수, 병원행정사무원, 보험사무원, 정부행정사무원, 총무사무원","건강운동관리사, 보건교육사, 생활체육지도사, 수상인명구조원, 스포츠마사지사, 위생사, 의무기록사",property,"사회가 발전함에 따라 국민의 건강에 대한 인식이 높아져 보건ㆍ복지 서비스의 요구가 늘어나고, 보건 의료 기관에서도 고도의 전문성을 갖춘 보건ㆍ의료 행정 책임자를 요구하고 있습니다. 건강증진과 삶의 질 향상에 대한 요구 증가와 함께 보건전문인에 대한 수요 역시 날로 증가하고 있습니다."
341,약학부,399.6,<strong>80</strong> % 이상,"약사 및 한약사, 공중보건연구원, 대학교수, 약학연구원, 의약품화학공학기술자, 제약회사연구원",약사면허,summary,"신약 개발로 다양한 질병을 치료할 수 있게 되었다는 뉴스를 본 적이 있지요? 약학과에서는 질병의 예방 및 치료에 사용되는 의약품에 관한 지식을 가르치고, 임상 응용 능력을 갖추어 관련된 학문적 연구를 수행할 수 있는 학생을 키우고자 합니다. 약학과에서는 의약품과 약물 치료에 대한 이론을 바탕으로 약품의 개발 및 생산, 관리 등을 공부합니다."
341,약학부,399.6,<strong>80</strong> % 이상,"약사 및 한약사, 공중보건연구원, 대학교수, 약학연구원, 의약품화학공학기술자, 제약회사연구원",약사면허,interest,"약학과는 화학, 생물학, 물리학 등을 기초로 하는 학문이므로, 약제에 대한 실험이나 실습을 좋아하고 자연 과학 과목에 흥미가 있는 학생이면 좋습니다. 약학과는 꼼꼼하고 침착한 성격이 좋으며 다양한 약제로 실험을 해야 하므로 시각이나 후각 등 감각이 발달한 학생이어야 합니다."
341,약학부,399.6,<strong>80</strong> % 이상,"약사 및 한약사, 공중보건연구원, 대학교수, 약학연구원, 의약품화학공학기술자, 제약회사연구원",약사면허,property,약학은 국민 건강 회복과 유지에 큰 기여를 하고 있는 응용 과학의 한 분야로서 중요한 위치를 차지하고 있습니다. 전 국민 건강 보험 제도와 의약 분업에 따라 전문 약사에 대한 일자리가 늘어날 것으로 예상되기에 더욱 주목받고 있습니다.
10045,예술치료학과,201.2,<strong>80</strong> % 이상,"음악치료사, 미술치료사, 심리치료사, 예술치료사","미술심리상담사, 음악심리상담사, 임상심리사, 청소년지도사, 평생교육사",summary,"예술치료학은 음악, 미술, 문학, 무용 등 예술과 치료를 통합함으로써 예술치료사 양성을 목표로 하는 실용학문입니다.
예술치료학과는 전문 지식과 기술을 바탕으로 다양한 임상 영역에서 각각의 예술기법을 전문적으로 적용시킬 수 있는 예술치료 전문가 양성을 교육목표로 두고 있습니다."
10045,예술치료학과,201.2,<strong>80</strong> % 이상,"음악치료사, 미술치료사, 심리치료사, 예술치료사","미술심리상담사, 음악심리상담사, 임상심리사, 청소년지도사, 평생교육사",interest,"음악이나 미술과 같은 예술 분야와 사회복지, 심리, 상담 등 다양한 분야에 관심이 있는 학생이면 좋습니다. 마음의 병을 가지고 있는 사람들을 대해야 하기 때문에 다른 사람의 마음을 잘 이해할 줄 알아야 하며, 심리학과 정신의학에 대한 기본 지식이 있어야 합니다."
10045,예술치료학과,201.2,<strong>80</strong> % 이상,"음악치료사, 미술치료사, 심리치료사, 예술치료사","미술심리상담사, 음악심리상담사, 임상심리사, 청소년지도사, 평생교육사",property,현대 의학으로 치료할 수 없는 마음의 병에 시달리는 사람들과 재활 치료를 원하는 많은 사람들에게 쉽게 다가갈 수 있는 것은 예술 치료의 장점입니다. 예술치료의 효과가 알려지면서 예술치료사는 새로운 유망 직종으로 급부상하고 있습니다.
10014,응급구조학과,223.5,<strong>60</strong> % 이상,"소방관, 소방안전관리사, 응급구조사, 인명구조원, 해양경찰","심폐소생술자격증, 응급구조사",summary,"응급의료는 현대 사회의 각종 불의의 사고, 재난, 질병 등으로부터 국민의 생명을 보호하고 전문적인 응급처지를 통해 응급환자에 대한 생명유지 및 합병증을 예방하고 보다 나은 의료 서비스를 제공함으로써 국민 건강 향상에 중요한 역할을 수행하고 있습니다. 이에 응급구조학과는 응급처치에 관한 과학적 의료 지식과 실무 중심의 기술을 교육하여 응급환자의 건강과 생명을 보호할 수 있는 인재 양성을 목표로 하고 있습니다."
10014,응급구조학과,223.5,<strong>60</strong> % 이상,"소방관, 소방안전관리사, 응급구조사, 인명구조원, 해양경찰","심폐소생술자격증, 응급구조사",interest,"봉사 및 희생정신을 통해 보람을 느끼며, 생물학이나 물리학 등 자연과학 과목에 흥미를 가지고 있는 학생이면 좋습니다. 긴급 상황에서 침착하게 대처하고 정확하게 판단할 수 있는 능력과 민첩하게 움직일 수 있는 능력이 필요합니다."
10014,응급구조학과,223.5,<strong>60</strong> % 이상,"소방관, 소방안전관리사, 응급구조사, 인명구조원, 해양경찰","심폐소생술자격증, 응급구조사",property,"최근 각종 사고 발생이 많아지면서 응급의료의 수요가 급증하여 응급구조사의 역할이 더욱 중요해지고 있습니다. 최근에는 일반인에 대한 응급처치 교육을 제공해야 하는 일이 늘어나면서 현장에서 뛰는 응급구조뿐 아니라 응급처치 교육, 응급구조학 연구, 응급구조 행정관리 등 다양한 분야에 대한 탐색이 이루어지고 있습니다."
404,의료정보공학과,223.5,<strong>60</strong> % 이상,"의료장비생산관리원, 의료장비설치수리원, 의료장비영업원, 의료장비품질관리원, 전자의료기기개발기술자","의공기사, 의공산업기사, 의지보조기기사, 전기기사, 전자기사, 치과기공사면허",summary,"첨단화된 의료장비의 발전으로 간단하면서도 보다 정확하고 세밀하게 다양한 질병 검사를 할 수 있게 되었습니다. 
의료정보공학과는 현대 의학의 발전에 도움이 되고 환자들의 질병에 대해 정확한 진단을 내릴 수 있는 의료장비에 관한 전문가를 키웁니다. 의료정보공학과에서는 의학에 공학기술을 적용시켜 첨단 의료장비를 개발하고 운영하는 데 필요한 기술을 배웁니다."
404,의료정보공학과,223.5,<strong>60</strong> % 이상,"의료장비생산관리원, 의료장비설치수리원, 의료장비영업원, 의료장비품질관리원, 전자의료기기개발기술자","의공기사, 의공산업기사, 의지보조기기사, 전기기사, 전자기사, 치과기공사면허",interest,"첨단기술이 이용되는 학문인만큼 컴퓨터나 전자 장비 등의 각종 기계나 장비에 대한 관심이 있고, 정교한 것을 만들고 실험하며 조작하는 것에 흥미가 있으며, 분석하고 측정하는 일을 좋아하는 사람이면 좋습니다. 의학 분야도 함께 공부해야 하므로 생물이나 화학을 잘 하는 학생에게 적합합니다."
404,의료정보공학과,223.5,<strong>60</strong> % 이상,"의료장비생산관리원, 의료장비설치수리원, 의료장비영업원, 의료장비품질관리원, 전자의료기기개발기술자","의공기사, 의공산업기사, 의지보조기기사, 전기기사, 전자기사, 치과기공사면허",property,의학 분야에 사용되는 첨단 의료기기 개발뿐 아니라 생체 및 인체 특성을 고려한 인공 재료 분야 개발도 의료정보공학에 포함됩니다. 다양한 기술의 발달과 생명연장의 시대에 발맞추어 의료정보공학에 대한 관심도 커지고 있습니다.
413,의예과,357.4,<strong>80</strong> % 이상,"가정의학과의사, 내과의사, 마취병리과의사, 방사선과의사, 비뇨기과의사, 산부인과의사, 생명과학연구원, 성형외과의사, 안과의사, 외과의사, 의료전문기자, 의학연구원, 정신과의사, 피부과의사",의사면허,summary,병원에 가면 흰 가운을 입은 의사 선생님을 볼 수 있죠? 의사가 되려면 의예과를 졸업해야 합니다. 의예과는 의료인으로서의 윤리의식을 함양하고 사회적 책임을 다할 수 있는 소양과 실용적인 능력을 갖춘 전문 의사를 키웁니다. 의예과는 순수 자연과학을 바탕으로 하는 응용과학 분야로서 사람을 살리는 데 필요한 지식을 가르치고 있습니다.
413,의예과,357.4,<strong>80</strong> % 이상,"가정의학과의사, 내과의사, 마취병리과의사, 방사선과의사, 비뇨기과의사, 산부인과의사, 생명과학연구원, 성형외과의사, 안과의사, 외과의사, 의료전문기자, 의학연구원, 정신과의사, 피부과의사",의사면허,interest,"인체의 구조와 특성에 관심이 있는 학생이면 좋습니다. 환자를 돌보는 일을 하게 될 것이므로 생명을 소중히 여길 줄 아는 마음과 타인을 위해 봉사할 수 있는 마음이 필요합니다. 의예과 공부를 위해서는 기본적인 과학 지식이 있어야 하고, 수술을 위해서는 정교한 동작을 할 줄 알아야 합니다. 응급상황이 발생했을 때 빠르게 상황을 판단할 줄 아는 능력과 정확하게 대처할 수 있는 능력이 필요합니다."
413,의예과,357.4,<strong>80</strong> % 이상,"가정의학과의사, 내과의사, 마취병리과의사, 방사선과의사, 비뇨기과의사, 산부인과의사, 생명과학연구원, 성형외과의사, 안과의사, 외과의사, 의료전문기자, 의학연구원, 정신과의사, 피부과의사",의사면허,property,첨단 과학 기술의 발달로 인해 인간의 수명이 연장되면서 불치병을 고칠 수 있는 의료 기술에 대한 연구가 활발해지고 있습니다. 최근에는 새로운 의학 기술의 습득과 동시에 인간의 기본 권리 및 존엄성을 지킬 수 있는 의료 윤리에 대한 중요성도 강조되고 있습니다.
414,의용공학과,223.5,<strong>60</strong> % 이상,"의료기기관리전문가, 의료기기시험ㆍ인증관리전문가, 의료영상및생체정보처리전문가","의공기사, 의공산업기사",summary,"의용공학과는 전자기술을 이용한 첨단 의료장비의 개발 및 생산, 임상 장비의 운용, 의료기기의 정보처리, 의료장비의 전문적인 취급 분야에 진출할 수 있는 전문가 양성에 교육목표를 두고 있습니다. 의용공학은 광역 진로 시스템, 인공 장기 분야 등에 대한 연구를 가능하게 하며, 질병의 정확한 진단과 치료에 도움을 주기 위한 학문입니다."
414,의용공학과,223.5,<strong>60</strong> % 이상,"의료기기관리전문가, 의료기기시험ㆍ인증관리전문가, 의료영상및생체정보처리전문가","의공기사, 의공산업기사",interest,"의료 및 보건 분야, 공학, 생물학 물리학 등 자연과학에 관심이 있는 학생에게 적합합니다. 기계나 장비 등을 다루거나 정교한 것을 만들고 실험하며 조작하는 능력을 가지고 있는 사람이면 좋습니다."
414,의용공학과,223.5,<strong>60</strong> % 이상,"의료기기관리전문가, 의료기기시험ㆍ인증관리전문가, 의료영상및생체정보처리전문가","의공기사, 의공산업기사",property,"의용공학은 국민의 의료복지향상을 위해 의학과 공학의 전문기술이 복합된 첨단기술 집약형으로 부가가치가 매우 높은 분야입니다. 의용공학은 정보화 시대의 도래와 함께 개인의 행복, 복지, 건강을 추구하는 사람들의 욕구가 증대됨에 따라 더욱 주목 받고 있습니다."
440,임상병리학과,220.2,<strong>80</strong> % 이상,"보건교육사, 생명과학연구원, 임상병리사, 임상연구코디네이터",임상병리사,summary,"병원에 가면 소변 검사와 혈액 검사를 통해 우리 몸에 병이 있는지를 진단합니다. 이렇게 소변 검사와 혈액 검사를 수행하는 사람이 임상병리사입니다. 임상병리과는 임상 병리 검사를 잘 수행할 수 있는 유능한 임상병리사를 키우고자 합니다. 임상병리학과에서는 환자의 혈액이나 체액, 소변, 조직 등을 화학, 생물학, 물리학, 유전학적인 방법으로 분석하는 것을 배웁니다."
440,임상병리학과,220.2,<strong>80</strong> % 이상,"보건교육사, 생명과학연구원, 임상병리사, 임상연구코디네이터",임상병리사,interest,"실험이나 실습을 좋아하고 화학이나 생물, 물리 등의 교과목에 흥미가 있는 사람이면 좋습니다. 다양한 임상 병리 기계 및 화학 약품 등을 사용하여 공부하기 때문에 분석적 사고력이 필요하고, 미세한 세포와 조직 등을 검사하고 분별할 수 있어야 하므로 관찰력이 좋아야 합니다."
440,임상병리학과,220.2,<strong>80</strong> % 이상,"보건교육사, 생명과학연구원, 임상병리사, 임상연구코디네이터",임상병리사,property,"임상병리학은 현대 의학의 발전과 더불어 빠른 속도로 발전하고 있습니다. 임상병리학과는 인체에서 발생하는 각종 질병의 원인, 치료 과정 등을 과학적으로 분석하여 치료 및 예방에 도움을 줄 수 있으므로 현대 의학에서 중요한 역할을 수행하고 있습니다."
10021,작업치료학과,201.2,<strong>80</strong> % 이상,"작업치료사, 놀이치료사, 임상운동사",작업치료사,summary,"작업치료학과는 다양한 치료활동을 이용하여 신체적, 인지적 손상, 정신적, 사회적 어려움이 있는 성인ㆍ아동들의 기능을 증진시켜 최대한 독립적으로 일상생활을 수행할 수 있도록 하고, 나아가 사회활동에 능동적으로 참여할 수 있도록 치료하고 교육하는 작업치료사를 양성하는 학과이며, 21세기 복지사회로 추구, 노인인구의 증대 등 여러 분야에서 전문 작업치료사의 필요성이 계속 증가되고 있습니다."
